Region,"Town / Township","Quarter / Village Tract","Postal Code"
"Tanintharyi Region","Kyunsu Township","Taw Pyar Village Tract",1410203
"Tanintharyi Region","Kyunsu Township","War Yit Village Tract",1410204
"Tanintharyi Region","Kyunsu Township","Sa Khan Thit Village Tract",1410205
"Tanintharyi Region","Kyunsu Township","Me Taw Village Tract",1410206
"Tanintharyi Region","Kyunsu Township","Ban Da Ne Village Tract",1410207
"Tanintharyi Region","Kyunsu Township","Kan Maw Village Tract",1410208
"Tanintharyi Region","Kyunsu Township","Yae Kan Taung Village Tract",1410209
"Tanintharyi Region","Kyunsu Township","Nyaung Bee Village Tract",1410210
"Tanintharyi Region","Kyunsu Township","Min Goke Village Tract",1410211
"Tanintharyi Region","Kyunsu Township","Than Toke Village Tract",1410212
"Tanintharyi Region","Kyunsu Township","Kat Ta Lu Village Tract",1410213
"Tanintharyi Region","Kyunsu Township","Ma Aing Village Tract",1410214
"Tanintharyi Region","Kyunsu Township","Maung Hlaw Village Tract",1410215
"Tanintharyi Region","Kyunsu Township","Zay Ka Mi Village Tract",1410216
"Tanintharyi Region","Kyunsu Township","Yae Myit Gyi Village Tract",1410217
"Tanintharyi Region","Kyunsu Township","Kan Gyi Village Tract",1410218
"Tanintharyi Region","Kyunsu Township","Ka Pa Village Tract",1410219
